#Gc logAge  M_H  m_ini    mu0   Av    mratio  Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F275W1mag  F336W1mag  F475Wmag  F814Wmag  F110Wmag  F160Wmag  F098Mmag  F127Mmag  F139Mmag  F153Mmag  TiOmag  CNmag   Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag
 3  10.110 -1.76  0.16192 20.250  0.213 0.00   0.162 -2.211  3.5913  5.175    1  0.000  0.545     0.00     0.00 -1 -4.97e-16      0.00 7.385e-01 2.612e-01 5.344e-05 1.442e-05 1.308e-04 -1.000 2.972e-04 30.548 37.165 34.224 32.450 29.961 29.175 28.504 29.496 28.878 28.741 28.501 30.029 29.889 28.954 28.383 28.213 27.991 27.939 27.932 27.938 27.776 
 3  10.110 -1.76  0.31756 20.450  0.175 0.00   0.317 -1.601  3.6260  4.995    1  0.000  0.545     0.00     0.00 -1 -1.07e-15      0.00 7.379e-01 2.619e-01 5.342e-05 1.442e-05 1.308e-04 -1.000 2.975e-04 29.222 34.467 32.189 30.771 28.628 27.931 27.277 28.225 27.658 27.504 27.271 28.685 28.561 27.726 27.165 26.993 26.823 26.797 26.757 26.723 26.662 
 3  10.110 -1.76  0.40787 20.550  0.214 0.00   0.407 -1.359  3.6438  4.934    1  0.000  0.545     0.00     0.00 -1 -2.94e-15      0.00 7.503e-01 2.494e-01 5.344e-05 1.442e-05 1.308e-04 -1.000 2.973e-04 28.718 33.357 31.325 30.103 28.123 27.468 26.831 27.750 27.205 27.052 26.823 28.173 28.058 27.271 26.725 26.570 26.425 26.409 26.371 26.336 26.297 
 3  10.110 -1.76  0.34064 20.600  0.205 0.00   0.340 -1.543  3.6297  4.983    1  0.000  0.544     0.00     0.00 -1 -1.43e-15      0.00 7.378e-01 2.620e-01 5.340e-05 1.442e-05 1.308e-04 -1.000 2.978e-04 29.227 34.346 32.119 30.741 28.632 27.944 27.293 28.235 27.673 27.519 27.287 28.688 28.565 27.741 27.183 27.014 26.849 26.825 26.786 26.751 26.695 
 3  10.110 -1.76  0.22072 20.750  0.228 0.00   0.219 -1.917  3.6078  5.079    1  0.000  0.545     0.00     0.00 -1 -5.95e-16      0.00 7.377e-01 2.620e-01 5.344e-05 1.442e-05 1.308e-04 -1.000 2.971e-04 30.313 36.273 33.647 32.044 29.722 28.979 28.315 29.287 28.694 28.548 28.311 29.784 29.652 28.766 28.197 28.022 27.828 27.789 27.766 27.759 27.644 
 3  10.110 -1.76  0.52489 20.800  0.259 0.00   0.524 -0.931  3.6903  4.801    1  0.000  0.545     0.00     0.00 -1 -8.09e-15      0.00 7.688e-01 2.309e-01 4.978e-05 1.344e-05 1.219e-04 -1.000 2.524e-04 27.897 31.024 29.555 28.924 27.316 26.775 26.210 27.019 26.539 26.401 26.199 27.354 27.257 26.598 26.124 26.011 25.916 25.910 25.889 25.865 25.842 
 3  10.110 -1.76  0.35211 20.850  0.186 1.00   0.352 -1.513  3.6316  4.976    1  0.000  0.544     0.00     0.00 -1 -1.65e-15      0.00 7.382e-01 2.615e-01 5.340e-05 1.442e-05 1.308e-04 -1.000 2.979e-04 28.653 33.708 31.508 30.150 28.058 27.374 26.725 27.664 27.104 26.951 26.719 28.113 27.991 27.172 26.615 26.448 26.286 26.263 26.224 26.189 26.135 
 3  10.110 -1.76  0.26311 20.900  0.247 0.00   0.262 -1.759  3.6165  5.034    1  0.000  0.545     0.00     0.00 -1  -4.9e-16      0.00 7.379e-01 2.619e-01 5.344e-05 1.442e-05 1.308e-04 -1.000 2.972e-04 30.067 35.681 33.223 31.710 29.475 28.754 28.095 29.055 28.475 28.325 28.090 29.534 29.406 28.545 27.980 27.805 27.623 27.590 27.559 27.540 27.451 
 3  10.110 -1.76  0.27801 21.000  0.204 0.00   0.277 -1.713  3.6192  5.022    1  0.000  0.545     0.00     0.00 -1 -6.14e-16      0.00 7.379e-01 2.618e-01 5.343e-05 1.442e-05 1.308e-04 -1.000 2.972e-04 30.053 35.562 33.155 31.668 29.460 28.745 28.088 29.044 28.468 28.317 28.082 29.518 29.391 28.537 27.974 27.800 27.621 27.590 27.557 27.533 27.452 
 3  10.110 -1.76  0.29494 21.050  0.201 0.86   0.294 -1.661  3.6222  5.009    1  0.000  0.545     0.00     0.00 -1 -7.94e-16      0.00 7.379e-01 2.618e-01 5.343e-05 1.442e-05 1.308e-04 -1.000 2.972e-04 29.370 34.876 32.473 30.987 28.777 28.062 27.404 28.361 27.785 27.634 27.399 28.835 28.708 27.854 27.290 27.116 26.937 26.906 26.873 26.850 26.768 
 3  10.110 -1.76  0.54323 21.200  0.223 0.00   0.543 -0.852  3.6986  4.771    1  0.000  0.544     0.00     0.00 -1 -9.85e-15      0.00 7.823e-01 2.175e-01 4.708e-05 1.271e-05 1.153e-04 -1.000 2.193e-04 28.101 30.985 29.603 29.079 27.528 27.006 26.455 27.243 26.776 26.641 26.444 27.563 27.469 26.832 26.374 26.268 26.179 26.173 26.154 26.134 26.109 
 3  10.070 -1.74  0.12935 14.150  0.182 0.70   0.129 -2.470  3.5715  5.256    1  0.000  0.545     0.00     0.00 -1 -2.79e-16      0.00 7.420e-01 2.577e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 24.890 32.924 30.038 27.279 24.355 23.462 22.776 23.830 23.136 22.993 22.770 24.438 24.265 23.220 22.666 22.496 22.177 22.125 22.061 22.009 21.855 
 3  10.070 -1.74  0.42392 15.350  0.230 0.75   0.423 -1.313  3.6476  4.920    1  0.000  0.545     0.00     0.00 -1 -3.26e-15      0.00 7.504e-01 2.493e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 22.956 27.690 25.625 24.374 22.362 21.697 21.055 21.982 21.431 21.278 21.047 22.414 22.296 21.498 20.947 20.789 20.639 20.620 20.583 20.549 20.503 
 3  10.070 -1.74  0.09384 15.600  0.162 0.00   0.094 -3.060  3.5025  5.432    1  0.000  0.545     0.00     0.00 -1 -6.88e-17      0.00 7.474e-01 2.523e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.020 38.382 36.093 31.362 27.522 26.471 25.778 26.905 26.104 25.974 25.765 27.648 27.406 26.200 25.691 25.581 25.108 25.063 24.964 24.867 24.676 
 3  10.070 -1.74  0.25577 16.300  0.210 0.00   0.255 -1.788  3.6138  5.040    1  0.000  0.545     0.00     0.00 -1 -1.15e-15      0.00 7.387e-01 2.610e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 25.539 31.274 28.752 27.210 24.948 24.219 23.558 24.523 23.939 23.790 23.554 25.007 24.878 24.009 23.442 23.267 23.083 23.048 23.020 23.005 22.907 
 3  10.070 -1.74  0.48801 16.350  0.168 0.00   0.488 -1.089  3.6726  4.857    1  0.000  0.545     0.00     0.00 -1 -5.47e-15      0.00 7.506e-01 2.491e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 23.842 27.541 25.861 24.992 23.252 22.667 22.069 22.927 22.420 22.274 22.059 23.294 23.191 22.482 21.975 21.848 21.737 21.731 21.704 21.675 21.651 
 3  10.070 -1.74  0.34917 16.450  0.215 0.98   0.349 -1.526  3.6295  4.977    1  0.000  0.544     0.00     0.00 -1 -2.06e-15      0.00 7.387e-01 2.610e-01 5.612e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 24.302 29.456 27.210 25.823 23.708 23.018 22.365 23.310 22.746 22.593 22.359 23.764 23.641 22.814 22.254 22.085 21.921 21.897 21.858 21.823 21.766 
 3  10.070 -1.74  0.15311 16.550  0.210 0.00   0.153 -2.278  3.5859  5.196    1  0.000  0.545     0.00     0.00 -1 -4.28e-16      0.00 7.400e-01 2.597e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 27.016 33.869 30.811 28.978 26.430 25.631 24.958 25.956 25.328 25.196 24.955 26.501 26.358 25.407 24.835 24.669 24.437 24.381 24.380 24.388 24.210 
 3  10.070 -1.74  0.11268 16.650  0.170 0.00   0.112 -2.659  3.5536  5.314    1  0.000  0.545     0.00     0.00 -1 -1.81e-16      0.00 7.441e-01 2.556e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.067 36.809 33.835 30.580 27.544 26.644 25.938 27.015 26.317 26.162 25.934 27.612 27.456 26.401 25.825 25.634 25.327 25.272 25.196 25.142 25.025 
 3  10.070 -1.74  0.09329 17.200  0.213 0.00   0.093 -3.079  3.4997  5.437    1  0.000  0.545     0.00     0.00 -1 -6.56e-17      0.00 7.475e-01 2.522e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.668 40.071 37.884 33.060 29.171 28.111 27.422 28.549 27.743 27.615 27.408 29.303 29.052 27.838 27.337 27.234 26.749 26.705 26.604 26.504 26.306 
 3  10.070 -1.74  0.10778 17.250  0.192 0.00   0.108 -2.728  3.5462  5.335    1  0.000  0.545     0.00     0.00 -1 -1.54e-16      0.00 7.448e-01 2.549e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 28.839 37.915 34.889 31.459 28.320 27.399 26.690 27.780 27.066 26.913 26.685 28.391 28.231 27.153 26.578 26.395 26.069 26.015 25.936 25.879 25.756 
 3  10.070 -1.74  0.14923 17.400  0.187 0.00   0.149 -2.306  3.5840  5.205    1  0.000  0.545     0.00     0.00 -1 -4.02e-16      0.00 7.403e-01 2.594e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 27.935 34.867 31.773 29.918 27.351 26.546 25.872 26.873 26.242 26.111 25.870 27.422 27.278 26.321 25.750 25.585 25.349 25.292 25.292 25.300 25.118 
 3  10.070 -1.74  0.10146 17.550  0.200 0.00   0.101 -2.824  3.5360  5.364    1  0.000  0.545     0.00     0.00 -1 -1.23e-16      0.00 7.457e-01 2.540e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.381 38.884 35.858 32.158 28.869 27.917 27.206 28.310 27.576 27.426 27.199 28.945 28.776 27.665 27.098 26.927 26.572 26.519 26.436 26.372 26.239 
 3  10.070 -1.74  0.34906 17.600  0.169 0.00   0.349 -1.526  3.6295  4.977    1  0.000  0.544     0.00     0.00 -1 -2.06e-15      0.00 7.387e-01 2.610e-01 5.612e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 26.186 31.325 29.085 27.703 25.592 24.903 24.251 25.195 24.632 24.478 24.245 25.648 25.525 24.700 24.140 23.972 23.808 23.784 23.745 23.710 23.654 
 3  10.070 -1.74  0.53018 17.700  0.214 0.00   0.529 -0.920  3.6911  4.798    1  0.000  0.545     0.00     0.00 -1 -8.29e-15      0.00 7.708e-01 2.290e-01 5.189e-05 1.400e-05 1.270e-04 -1.000 2.521e-04 24.769 27.884 26.417 25.792 24.189 23.649 23.084 23.893 23.414 23.276 23.073 24.227 24.130 23.472 22.999 22.887 22.793 22.788 22.767 22.744 22.720 
 3  10.070 -1.74  0.35975 17.750  0.226 0.00   0.359 -1.498  3.6316  4.970    1  0.000  0.545     0.00     0.00 -1 -2.18e-15      0.00 7.409e-01 2.587e-01 5.612e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 26.266 31.333 29.123 27.763 25.672 24.987 24.337 25.278 24.718 24.564 24.331 25.726 25.605 24.785 24.227 24.061 23.900 23.877 23.838 23.803 23.750 
 3  10.070 -1.74  0.21796 17.900  0.201 0.92   0.217 -1.935  3.6058  5.084    1  0.000  0.545     0.00     0.00 -1 -8.77e-16      0.00 7.386e-01 2.611e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 26.842 32.965 30.254 28.612 26.252 25.499 24.833 25.810 25.211 25.067 24.829 26.315 26.181 25.284 24.714 24.538 24.340 24.298 24.279 24.277 24.150 
 3  10.070 -1.74  0.14347 18.250  0.191 0.72   0.143 -2.347  3.5812  5.218    1  0.000  0.545     0.00     0.00 -1 -3.67e-16      0.00 7.407e-01 2.590e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 28.560 35.982 32.931 30.744 28.000 27.152 26.465 27.499 26.836 26.697 26.461 28.071 27.921 26.918 26.347 26.174 25.902 25.846 25.813 25.793 25.635 
 3  10.070 -1.74  0.28165 18.550  0.230 0.00   0.280 -1.708  3.6185  5.019    1  0.000  0.545     0.00     0.00 -1  -1.4e-15      0.00 7.388e-01 2.609e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 27.589 33.144 30.709 29.213 26.996 26.280 25.621 26.579 26.002 25.851 25.616 27.055 26.928 26.072 25.507 25.332 25.154 25.123 25.090 25.068 24.984 
 3  10.070 -1.74  0.37131 18.650  0.220 0.00   0.370 -1.468  3.6339  4.962    1  0.000  0.545     0.00     0.00 -1 -2.33e-15      0.00 7.436e-01 2.561e-01 5.613e-05 1.515e-05 1.374e-04 -1.000 3.122e-04 27.089 32.077 29.899 28.565 26.495 25.816 25.168 26.105 25.547 25.393 25.161 26.549 26.428 25.615 25.058 24.894 24.736 24.715 24.676 24.641 24.591 
 3  10.070 -1.74  0.32145 18.700  0.204 0.00   0.321 -1.594  3.6253  4.992    1  0.000  0.545     0.00     0.00 -1  -1.8e-15      0.00 7.387e-01 2.609e-01 5.613e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 27.456 32.744 30.440 29.013 26.862 26.163 25.508 26.458 25.890 25.736 25.502 26.919 26.795 25.958 25.395 25.223 25.053 25.027 24.989 24.956 24.892 
 3  10.070 -1.74  0.29258 18.750  0.199 0.89   0.292 -1.674  3.6204  5.011    1  0.000  0.545     0.00     0.00 -1 -1.52e-15      0.00 7.388e-01 2.609e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 27.065 32.634 30.194 28.694 26.472 25.754 25.096 26.055 25.476 25.326 25.091 26.531 26.404 25.546 24.981 24.807 24.628 24.596 24.564 24.543 24.457 
 3  10.070 -1.74  0.29657 18.800  0.215 0.90   0.296 -1.661  3.6211  5.007    1  0.000  0.545     0.00     0.00 -1 -1.57e-15      0.00 7.388e-01 2.609e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 27.081 32.620 30.194 28.702 26.488 25.772 25.114 26.072 25.494 25.344 25.108 26.546 26.419 25.564 24.999 24.825 24.647 24.616 24.583 24.561 24.477 
 3  10.070 -1.74  0.39295 18.950  0.176 0.00   0.392 -1.410  3.6382  4.947    1  0.000  0.545     0.00     0.00 -1 -2.63e-15      0.00 7.487e-01 2.510e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 27.245 32.085 29.968 28.681 26.651 25.982 25.338 26.268 25.716 25.562 25.331 26.703 26.585 25.783 25.230 25.070 24.918 24.900 24.861 24.825 24.780 
 3  10.070 -1.74  0.24502 19.150  0.216 0.00   0.245 -1.826  3.6117  5.051    1  0.000  0.545     0.00     0.00 -1 -1.06e-15      0.00 7.387e-01 2.610e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.485 34.303 31.739 30.176 27.893 27.159 26.497 27.464 26.877 26.729 26.493 27.953 27.824 26.948 26.380 26.204 26.018 25.981 25.955 25.944 25.840 
 3  10.070 -1.74  0.20478 19.400  0.186 0.00   0.204 -1.989  3.6029  5.100    1  0.000  0.545     0.00     0.00 -1 -7.98e-16      0.00 7.386e-01 2.611e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.142 35.311 32.577 30.923 28.552 27.796 27.129 28.108 27.508 27.364 27.126 28.616 28.481 27.581 27.010 26.834 26.635 26.592 26.574 26.573 26.443 
 3  10.070 -1.74  0.18645 19.650  0.183 0.92   0.185 -2.083  3.5976  5.131    1  0.000  0.545     0.00     0.00 -1 -6.55e-16      0.00 7.389e-01 2.608e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 28.973 35.435 32.562 30.832 28.385 27.610 26.940 27.928 27.316 27.177 26.937 28.452 28.313 27.391 26.819 26.646 26.434 26.385 26.374 26.380 26.229 
 3  10.070 -1.74  0.14698 19.700  0.238 0.94   0.147 -2.322  3.5829  5.210    1  0.000  0.545     0.00     0.00 -1 -3.88e-16      0.00 7.404e-01 2.592e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.602 36.760 33.710 31.652 29.028 28.212 27.534 28.544 27.905 27.769 27.531 29.098 28.953 27.984 27.412 27.240 26.996 26.939 26.925 26.923 26.754 
 3  10.070 -1.74  0.22854 19.800  0.199 0.00   0.227 -1.893  3.6081  5.071    1  0.000  0.545     0.00     0.00 -1 -9.46e-16      0.00 7.386e-01 2.611e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.301 35.263 32.630 31.029 28.711 27.968 27.304 28.275 27.683 27.537 27.300 28.772 28.640 27.755 27.186 27.010 26.818 26.779 26.756 26.749 26.635 
 3  10.070 -1.74  0.29049 20.000  0.217 0.00   0.290 -1.680  3.6200  5.012    1  0.000  0.545     0.00     0.00 -1  -1.5e-15      0.00 7.388e-01 2.609e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.970 34.463 32.060 30.579 28.378 27.665 27.007 27.963 27.388 27.237 27.002 28.436 28.309 27.457 26.893 26.720 26.543 26.513 26.479 26.455 26.375 
 3  10.070 -1.74  0.31486 20.100  0.191 0.00   0.315 -1.612  3.6242  4.996    1  0.000  0.545     0.00     0.00 -1 -1.74e-15      0.00 7.388e-01 2.609e-01 5.613e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.899 34.230 31.906 30.467 28.306 27.603 26.948 27.899 27.329 27.177 26.942 28.363 28.238 27.398 26.835 26.663 26.491 26.465 26.427 26.396 26.329 
 3  10.070 -1.74  0.21285 20.200  0.188 0.00   0.212 -1.956  3.6046  5.090    1  0.000  0.545     0.00     0.00 -1 -8.45e-16      0.00 7.386e-01 2.611e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.860 35.959 33.259 31.623 29.270 28.518 27.853 28.829 28.231 28.087 27.849 29.333 29.199 28.304 27.734 27.558 27.361 27.319 27.300 27.297 27.172 
 3  10.070 -1.74  0.65342 20.650  0.201 0.00   0.653 -0.392  3.7575  4.627    1  0.000  0.543     0.00     0.00 -1 -3.06e-14      0.00 8.124e-01 1.874e-01 4.358e-05 1.179e-05 1.071e-04 -1.000 2.606e-04 26.400 27.957 27.067 27.127 25.937 25.537 25.083 25.731 25.343 25.231 25.071 25.962 25.886 25.387 25.026 24.962 24.918 24.909 24.904 24.892 24.859 
 3  10.070 -1.74  0.33762 20.800  0.200 0.00   0.337 -1.554  3.6278  4.984    1  0.000  0.545     0.00     0.00 -1 -1.95e-15      0.00 7.387e-01 2.610e-01 5.612e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 29.456 34.654 32.390 30.989 28.862 28.169 27.515 28.462 27.897 27.743 27.509 28.918 28.795 27.964 27.404 27.233 27.067 27.043 27.003 26.969 26.910 
 3  10.070 -1.74  0.52614 20.850  0.211 0.77   0.525 -0.936  3.6893  4.804    1  0.000  0.545     0.00     0.00 -1 -7.95e-15      0.00 7.681e-01 2.316e-01 5.246e-05 1.416e-05 1.284e-04 -1.000 2.602e-04 27.627 31.043 29.497 28.749 27.042 26.465 25.875 26.721 26.220 26.077 25.865 27.083 26.981 26.281 25.782 25.655 25.543 25.534 25.507 25.479 25.449 
 3  10.070 -1.74  0.68342 21.000  0.202 0.00   0.683 -0.252  3.7733  4.570    1  0.000  0.542     0.00     0.00 -1 -3.78e-14      0.00 8.260e-01 1.737e-01 4.099e-05 1.109e-05 1.009e-04 -1.000 2.495e-04 26.400 27.705 26.933 27.083 25.979 25.608 25.179 25.791 25.423 25.316 25.167 26.001 25.929 25.464 25.127 25.074 25.040 25.032 25.027 25.016 24.982 
 3  10.070 -1.74  0.29903 21.100  0.184 0.88   0.299 -1.654  3.6216  5.005    1  0.000  0.545     0.00     0.00 -1  -1.6e-15      0.00 7.388e-01 2.609e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 29.383 34.919 32.495 31.004 28.790 28.074 27.416 28.374 27.796 27.646 27.411 28.848 28.721 27.866 27.301 27.127 26.949 26.918 26.885 26.863 26.780 
 3  10.070 -1.74  0.49207 21.400  0.225 0.00   0.492 -1.074  3.6743  4.853    1  0.000  0.545     0.00     0.00 -1 -5.66e-15      0.00 7.506e-01 2.491e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 28.855 32.498 30.838 29.992 28.266 27.685 27.090 27.943 27.439 27.294 27.079 28.307 28.204 27.500 26.997 26.871 26.762 26.756 26.729 26.701 26.677 
 3  10.070 -1.74  0.39861 21.450  0.181 0.76   0.398 -1.395  3.6394  4.943    1  0.000  0.545     0.00     0.00 -1 -2.71e-15      0.00 7.500e-01 2.497e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 29.223 34.207 32.036 30.705 28.629 27.948 27.300 28.238 27.679 27.526 27.293 28.683 28.562 27.746 27.190 27.026 26.867 26.845 26.807 26.774 26.720 
 3  10.110 -1.74  0.30267 12.600  0.200 0.86   0.302 -1.643  3.6223  5.002    1  0.000  0.545     0.00     0.00 -1 -8.08e-16      0.00 7.380e-01 2.617e-01 5.614e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 20.874 26.395 23.980 22.492 20.281 19.566 18.908 19.865 19.288 19.138 18.902 20.339 20.212 19.358 18.793 18.619 18.441 18.411 18.378 18.355 18.272 
 3  10.110 -1.74  0.15486 13.750  0.225 0.00   0.155 -2.263  3.5869  5.190    1  0.000  0.545     0.00     0.00 -1 -4.43e-16      0.00 7.389e-01 2.607e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 24.178 30.991 27.952 26.130 23.593 22.796 22.123 23.120 22.494 22.361 22.120 23.663 23.520 22.572 22.001 21.833 21.604 21.549 21.546 21.554 21.379 
 3  10.110 -1.74  0.14602 14.500  0.217 0.00   0.146 -2.327  3.5825  5.211    1  0.000  0.545     0.00     0.00 -1 -3.85e-16      0.00 7.396e-01 2.601e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 25.088 32.125 29.053 27.101 24.508 23.698 23.023 24.028 23.393 23.260 23.020 24.579 24.434 23.472 22.901 22.732 22.493 22.436 22.430 22.434 22.257 
 3  10.110 -1.74  0.70723 14.700  0.202 0.00   0.707 -0.078  3.7882  4.470    1  0.000  0.539     0.00     0.00 -1 -7.23e-14      0.00 8.473e-01 1.525e-01 3.684e-05 1.001e-05 9.113e-05 -1.000 2.227e-04 19.665 20.779 20.113 20.310 19.284 18.940 18.536 19.114 18.765 18.664 18.525 19.304 19.237 18.803 18.490 18.446 18.420 18.412 18.408 18.396 18.362 
 3  10.110 -1.74  0.54137 15.900  0.201 0.00   0.541 -0.862  3.6972  4.773    1  0.000  0.544     0.00     0.00 -1 -9.64e-15      0.00 7.809e-01 2.188e-01 4.975e-05 1.343e-05 1.219e-04 -1.000 2.390e-04 22.824 25.755 24.354 23.809 22.249 21.724 21.170 21.963 21.493 21.357 21.159 22.285 22.191 21.550 21.088 20.981 20.892 20.887 20.868 20.847 20.822 
 3  10.110 -1.74  0.14592 16.350  0.221 0.73   0.146 -2.328  3.5825  5.211    1  0.000  0.545     0.00     0.00 -1 -3.84e-16      0.00 7.396e-01 2.601e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 26.586 33.922 30.852 28.741 26.023 25.181 24.495 25.526 24.867 24.728 24.492 26.094 25.945 24.949 24.377 24.204 23.937 23.881 23.852 23.835 23.676 
 3  10.110 -1.74  0.10303 16.800  0.229 0.00   0.103 -2.802  3.5384  5.357    1  0.000  0.545     0.00     0.00 -1  -1.3e-16      0.00 7.450e-01 2.547e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 28.575 37.983 34.945 31.313 28.061 27.117 26.405 27.507 26.777 26.626 26.399 28.135 27.969 26.866 26.296 26.122 25.774 25.721 25.639 25.577 25.447 
 3  10.110 -1.74  0.15716 16.900  0.198 0.00   0.157 -2.247  3.5880  5.185    1  0.000  0.545     0.00     0.00 -1  -4.6e-16      0.00 7.388e-01 2.609e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 27.287 34.055 31.036 29.226 26.701 25.907 25.235 26.231 25.606 25.473 25.232 26.771 26.629 25.684 25.113 24.944 24.717 24.663 24.659 24.667 24.495 
 3  10.110 -1.74  0.74390 17.150  0.176 0.00   0.743  0.183  3.8040  4.295    1  0.000  0.531     0.00     0.00 -1 -1.49e-15      0.00 8.645e-01 1.353e-01 3.341e-05 9.182e-06 8.391e-05 -1.000 1.960e-04 21.464 22.441 21.876 22.064 21.122 20.808 20.437 20.969 20.645 20.551 20.425 21.139 21.077 20.678 20.398 20.359 20.338 20.330 20.326 20.315 20.282 
 3  10.110 -1.74  0.25287 17.300  0.180 0.86   0.253 -1.795  3.6134  5.041    1  0.000  0.545     0.00     0.00 -1 -3.54e-16      0.00 7.379e-01 2.618e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 25.967 31.837 29.251 27.674 25.376 24.638 23.975 24.944 24.355 24.208 23.971 25.437 25.306 24.426 23.858 23.682 23.493 23.456 23.431 23.421 23.312 
 3  10.110 -1.74  0.60310 17.350  0.205 0.74   0.603 -0.596  3.7302  4.687    1  0.000  0.543     0.00     0.00 -1 -1.86e-14      0.00 8.008e-01 1.989e-01 4.574e-05 1.236e-05 1.122e-04 -1.000 2.635e-04 23.388 25.673 24.536 24.283 22.849 22.359 21.833 22.585 22.138 22.010 21.822 22.881 22.792 22.192 21.757 21.659 21.578 21.568 21.553 21.533 21.504 
 3  10.110 -1.74  0.22988 17.500  0.236 0.00   0.229 -1.885  3.6085  5.068    1  0.000  0.545     0.00     0.00 -1 -4.72e-16      0.00 7.378e-01 2.619e-01 5.615e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 26.982 32.929 30.303 28.707 26.391 25.649 24.986 25.957 25.365 25.219 24.982 26.453 26.321 25.437 24.868 24.692 24.501 24.462 24.439 24.431 24.318 
 3  10.110 -1.74  0.10207 17.800  0.205 0.00   0.102 -2.816  3.5369  5.362    1  0.000  0.545     0.00     0.00 -1 -1.26e-16      0.00 7.452e-01 2.545e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.124e-04 29.609 39.075 36.044 32.371 29.096 28.148 27.437 28.540 27.808 27.657 27.430 29.172 29.004 27.896 27.328 27.156 26.804 26.750 26.668 26.605 26.473 
 3  10.110 -1.74  0.20937 18.250  0.232 0.00   0.208 -1.968  3.6040  5.092    1  0.000  0.545     0.00     0.00 -1 -6.66e-16      0.00 7.377e-01 2.620e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 27.939 34.065 31.352 29.709 27.349 26.596 25.930 26.907 26.308 26.164 25.926 27.412 27.278 26.381 25.811 25.635 25.437 25.395 25.376 25.374 25.247 
 3  10.110 -1.74  0.46859 18.300  0.209 0.00   0.468 -1.155  3.6649  4.875    1  0.000  0.545     0.00     0.00 -1  -4.7e-15      0.00 7.506e-01 2.491e-01 5.616e-05 1.515e-05 1.374e-04 -1.000 3.123e-04 25.957 29.907 28.134 27.165 25.365 24.761 24.150 25.027 24.509 24.360 24.140 25.409 25.302 24.572 24.052 23.918 23.800 23.793 23.762 23.731 23.706 
